#key	synopsis
Batman - Chaos in Gotham (USA)	The Batman returns on Game Boy Color with BATMAN: Chaos in Gotham City. Based on the popular animated BATMAN series, this single-player action game allows you to don the cowl of one of two Bat-heroes: Batman or Batgirl. Some of the Dark Knight's famous arch-villains have escaped and are causing serious trouble in Gotham, and it's up to you to put them back where they belong. Everyone from Poison Ivy to the Clown Prince of Crime the Joker himself is here to wreak havoc and keep the caped crusader busy. Grab your utility belt and assault 18 stages of varied action that take you on a tour of Gotham City. Much of the action is played from a side-scrolling perspective, but some levels have you taking out the Batmobile or the Batcycle in overhead high-speed excitement. Naturally, Batman and Batgirl are both packing their usual assortment of weapons and tools including the Batarang, the grappling hook, smoke bombs, and more.
Batman Beyond - Return of the Joker (USA)	Based off the movie, Batman Beyond puts the player on the streets of Gotham (Beyond) to take out the ever-grinning Joker, but before that an obvious long line of his evil minions - some of which are genetically engineered. Scroll around, punch, kick, play with bat-weapons, and avoid being on the receiving end of those attacks. There are multiple 'bat suits' that you can choose from, each with their own special abilities and purposes. Mostly a 3-D beat-the-living-sunshine-out-of-whatever-moves type.
Battle Fishers (Japan)	The objective of the game is to graduate from the school by defeating the principal in a fishing competition. Play fishing matches against rivals and clear various events to collect lures.
Battleship (USA, Europe) (GB Compatible)	Now it's your turn to sink your opponent's battleship in this Game Boy Color rendition of the classic strategic board game. Players deploy all four of their ships to different areas on a grid, and take turns firing shots at various parts of their opponent's grid. Hit each ship the required number of times, and the ship is removed from play. In a unique twist on the classic game, each ship has new weapons. For the solo player, there are 48 missions to complete with animated full-color cutscenes to inspire you to victory! The real challenge however, is taking on a human opponent via a link cable. Forget setting up the board and looking for missing pieces, this is the real way to play Battleship!
BattleTanx (USA)	Mission based tank shooter game set in the post-apocalyptic future; fight through single-player campaign levels based in U.S. cities against multitudes of gangs with their own tanks and heavy firepower. The game has a large multiplayer component, allowing up to 4 players at once, with or without teams, AI opponents, and in several gameplay styles, including a standard deathmatch and a capture-the-flag style game.
Beatmania GB (Japan) (SGB Enhanced) (GB Compatible)	A port of the action game where you have to press the buttons in time to the rhythm. Original songs have been added, and you can play against other players using the communication cable.
Beatmania GB - Gotcha Mix 2 (Japan)	The familiar musical action of pressing the right buttons at the right time to match the falling bars. More than 20 songs are included in the game, mainly major songs that everyone knows.
Beatmania GB 2 - Gotcha Mix (Japan) (SGB Enhanced) (GB Compatible)	This is the second Game Boy port of the action game where you press the buttons at the right time to match the rhythm. It contains a total of 25 songs, including pop and anime songs.
Beauty and the Beast - A Board Game Adventure (USA, Australia) (SGB Enhanced) (GB Compatible)	Disney's BEAUTY AND THE BEAST: A Board Game Adventure packs the personality and fun of the popular Disney characters into a wild board game filled with a variety of mini-games. Select your favorite BEAUTY AND THE BEAST character and play against three opponents as you race to the finish line. Since everything depends on the roll of the dice, there is a bit of luck involved but skill enters into the mix when you land on one of the mini-game squares. When you do, you'll be whisked to one of 10 side games that will test your reflexes, memory, and skill. Up to four players can play this game by passing the system around after each turn no link cable required! If you want to try something a little different when playing by yourself, challenge the game's Story mode, where you must race the villainous Gaston to the finish of each board.
Benjamin Bluemchen - Ein verrueckter Tag im Zoo (Germany)	Benjamin Blümchen: Ein verrückter Tag im Zoo (&quot;A Crazy Day at the Zoo&quot;) is based on the long-running German children's audio play series starring talking elephant Benjamin Blümchen and his friends. In the game, Benjamin and his friend Otto are hired by newspaper reporter Karla Kolumna to take some photographs of the zoo animals for an article she's writing. This of course leads to all kinds of trouble for the two: they must navigate ice floats to get to the polar bear, take part in an animal race and must get back the camera when it's stolen (twice). Images in comic style illustrate the story between levels. The game consists of six action-filled levels, with most of them featuring a unique gameplay mechanic. Level progress is saved via passwords. It is always possible to play completed levels again, trying to get a better score by using less tries or by finishing in a better place in the race.
Beyblade - Fighting Tournament (Japan)	Beyblade Fighting Tournament was the second video game released. This game features some concepts and ideas that were later abandoned within the Beyblade franchise, though many ideas were continued on within the manga and anime. The standard game play involves visiting locations and the player fights their way through tornements to advance to the next stage of the game. As each tornement was won, more parts and bit-beasts are made able to be bought from the games shop. The player could only start with one of 4 arch-types, &quot;Dragoon&quot;, &quot;Draciel&quot;, &quot;Dranzer&quot; and &quot;Driger&quot;. Intially by default the player could only choose Dragoons, although codes were released in magazines to acess the other arch-types. Within each match, however, aside from the launch the player had virtually no control on the beyblade once it was in the arena, resulting in many matchses being won more based on luck and the beyblades strength then player skill.
